0 SPEKTR R 
0 GORIZONT 21
1 20923U 90094A   15122.13435556 -.00000091  00000-0  00000+0 0  9991
2 20923 014.8409 013.6750 0007290 160.0500 085.6510 01.00293112 89692
0 RADUGA 5
1 11343U 79035A   15126.71513598 -.00000012  00000-0  00000+0 0  9993
2 11343 013.5527 330.3139 0005919 131.4059 084.3090 01.00272550 88615
0 COSMOS 2209
1 22112U 92059A   15126.92127311  .00000000  00000-0  10000-3 0  9998
2 22112 014.6418 019.6869 0006434 172.1334 187.8413 01.00280593 82944
0 ASTRA 1N
1 37775U 11041A   15127.09710080  .00000116  00000-0  00000+0 0  9994
2 37775 000.0634 355.3229 0005919 052.7116 230.7413 01.00273364 13706
0 RADUGA 24
1 20367U 89098A   15126.90005201 -.00000334  00000-0  00000+0 0  9994
2 20367 015.0957 010.9176 0004347 158.8846 121.8922 01.00249939 92338
0 GORIZONT 2
1 11440U 79062A   15126.56304728 -.00000245  00000-0  00000+0 0  9995
2 11440 013.8056 332.4424 0005396 192.2183 352.1019 01.00265897 97304
0 TDRS 10
1 27566U 02055A   15126.53185641  .00000081  00000-0  00000+0 0  9994
2 27566 003.6573 061.9427 0006041 230.6650 308.5408 01.00275969 45538
0 EKRAN 20
1 22210U 92074A   15125.73094907  .00000083  00000-0  00000+0 0  9992
2 22210 014.4826 020.9237 0006545 114.3384 041.9267 01.00284101 82456
0 EUTE 8 WEST A (AB 2)
1 26927U 01042A   15127.16982311 -.00000070  00000-0  00000+0 0  9997
2 26927 000.0584 002.5927 0005749 038.7661 236.4164 01.00272592 49823
0 AMAZONAS 4A
1 39616U 14011A   15127.28705578 -.00000287  00000-0  00000+0 0  9997
2 39616 000.0455 042.2185 0005695 358.6139 226.4182 01.00272158  4165
0 INTELSAT 26 (JCSAT 4)
1 24732U 97007A   15128.04333932 -.00000010  00000-0  00000+0 0  9996
2 24732 006.1939 056.1508 0005769 349.6963 261.1012 01.00273391 66629
0 INSAT 1A
1 13129U 82031A   15127.24215262  .00000000  00000-0  10000-3 0  9994
2 13129 014.3271 340.3935 0006780 317.0265 042.8817 01.00289046125725
0 EUTE 172A (GE 23)
1 28924U 05052A   15126.88401969 -.00000033  00000-0  10000-3 0  9998
2 28924 000.0585 017.0012 0005571 028.8554 308.8379 01.00271189 34279
0 NATO 2A
1 04353U 70021A   15127.49578118 -.00000096  00000-0  00000+0 0  9999
2 04353 009.2556 317.4038 0005072 175.5845 163.3682 01.00263726 85187
0 DELTA 2 R/B(2)
1 22923U 93076C   15128.20339751 -.00000097  00000-0 -26854-3 0  9996
2 22923 022.7992 178.3472 7103300 043.2013 359.9851 02.24097593175374
0 COSMOS 1629
1 15574U 85016A   15128.13319815 -.00000233  00000-0  00000+0 0  9998
2 15574 014.6727 352.3458 0007425 148.9330 102.9783 01.00300195109769
0 EKRAN 6
1 12120U 80104A   15127.14487387  .00000000  00000-0  10000-3 0  9991
2 12120 014.0232 335.2940 0002888 303.8828 056.0444 01.00232995 86697
0 INTELSAT 5 (PAS 5)
1 24916U 97046A   15127.61566956 -.00000142  00000-0  00000+0 0  9995
2 24916 002.0279 075.0559 0005417 335.1589 193.5826 01.00272316 64934
0 TURKSAT 2A
1 26666U 01002A   15127.94044466  .00000141  00000-0  10000-3 0  9992
2 26666 000.0747 043.0170 0005414 356.0050 207.0066 01.00272563 52468
0 NIMIQ 2
1 27632U 02062A   15128.15386624 -.00000250  00000-0  00000+0 0  9999
2 27632 000.4141 085.4680 0005516 314.2207 205.3711 01.00274306 45224
0 EUTE 7B (EUTE 3D)
1 39163U 13022A   15128.19610602  .00000043  00000-0  00000+0 0  9998
2 39163 000.0618 046.3347 0005413 336.7426 280.2335 01.00273598  7308
0 EUTE 48A (HB2)
1 24665U 96067A   15127.00385245  .00000116  00000-0  10000-3 0  9996
2 24665 005.0147 060.6710 0005310 337.5635 235.9618 01.00272989 67974
0 BEIDOU G4
1 37210U 10057A   15126.07642649  .00000000  00000-0  10000-3 0  9993
2 37210 000.9496 052.0410 0004989 149.9942 209.1092 01.00268471976209
0 NSS 10 (AMC-12)
1 28526U 05003A   15128.15777569 -.00000256  00000-0  10000-3 0  9993
2 28526 000.0238 288.6781 0005178 090.1341 226.2863 01.00271375 37620
0 OPS 9431 (DSCS 2-1)
1 05587U 71095A   15125.51711256 -.00000084  00000-0  00000+0 0  9991
2 05587 010.6324 316.9230 0005850 192.5396 149.9422 01.00281576 81280
0 GOES 13
1 29155U 06018A   15127.39373475 -.00000254  00000-0  00000+0 0  9995
2 29155 000.2643 265.9267 0005105 162.9052 223.2192 01.00270469 32816
0 MEASAT 3B
1 40147U 14054B   15127.19465648  .00000000  00000-0  10000-3 0  9993
2 40147 000.0535 049.2067 0004724 037.8487 299.1910 01.00264966  2460
0 GORIZONT 30
1 23108U 94030A   15123.32453420 -.00000122  00000-0  00000+0 0  9990
2 23108 014.1429 025.0106 0004716 153.9765 146.0304 01.00266229 76745
0 COSMOS 2224
1 22269U 92088A   15123.33051027 -.00000073  00000-0  00000+0 0  9991
2 22269 013.8521 023.7911 0005735 150.0303 159.4924 01.00281906 81424
0 GORIZONT 9
1 14940U 84041A   15126.73160267 -.00000141  00000-0  00000+0 0  9998
2 14940 014.5821 350.2330 0008408 167.3243 047.1000 01.00322625 81319
0 FENGYUN 2G
1 40367U 14090A   15127.90885953 -.00000307  00000-0  00000+0 0  9997
2 40367 002.0255 277.3779 0004738 255.1879 119.7048 01.00267929  1352
0 NATO 2B
1 04902U 71009A   15126.21925253 -.00000107  00000-0  00000+0 0  9994
2 04902 010.2221 315.4894 0004957 136.3821 105.1283 01.00272551 77915
0 AFRISTAR
1 25515U 98063A   15126.99190024  .00000124  00000-0  00000+0 0  9999
2 25515 001.8009 070.9428 0005163 338.7718 192.9130 01.00275836 60463
0 ASTRA 1D
1 23331U 94070A   15127.43935905 -.00000279  00000-0  00000+0 0  9994
2 23331 006.3160 055.4424 0004996 004.8012 255.2998 01.00273450 75528
0 INMARSAT 3-F4
1 24819U 97027A   15127.09523316 -.00000291  00000-0  00000+0 0  9996
2 24819 004.3868 062.4276 0005061 332.2186 170.2596 01.00274556 65684
0 HIMAWARI 8
1 40267U 14060A   15127.20566882  .00000000  00000-0  10000-3 0  9997
2 40267 000.0471 087.2204 0004485 242.7137 109.4886 01.00265983  2151
0 INTELSAT 701
1 22871U 93066A   15128.14664459 -.00000219  00000-0  00000+0 0  9992
2 22871 002.7188 071.3089 0004770 329.1332 208.5182 01.00271407 78718
0 HISPASAT 1D
1 27528U 02044A   15128.14664459 -.00000222  00000-0  00000+0 0  9996
2 27528 000.0396 003.2347 0004719 024.8909 220.3262 01.00270593 46257
0 THURAYA 3
1 32404U 08001A   15125.24859692 -.00000308  00000-0  10000-3 0  9997
2 32404 004.3972 346.8304 0004709 047.8900 016.2095 01.00271277 26813
0 EUTE HOT BIRD 13C (HB 9)
1 33459U 08065A   15127.09695596  .00000084  00000-0  00000+0 0  9999
2 33459 000.0566 055.5086 0004849 008.8413 208.1773 01.00273430 23543
0 GOES 3
1 10953U 78062A   15127.22467352 -.00000088  00000-0  00000+0 0  9994
2 10953 014.1846 339.6079 0004804 143.4150 073.3942 01.00273537 88221
0 SL-12 R/B(2)
1 18578U 87096D   15126.79617005  .00000113  00000-0  00000+0 0  9993
2 18578 014.7039 002.8467 0024498 134.5828 048.4456 01.00570374 97273
0 EUTE 10A (EUTE W2A)
1 34710U 09016A   15125.03489197  .00000067  00000-0  00000+0 0  9998
2 34710 000.0716 004.0851 0004745 044.8605 196.2052 01.00274044 22276
0 CHINASAT 9
1 33051U 08028A   15127.79364688 -.00000251  00000-0  00000+0 0  9995
2 33051 000.0244 294.4058 0004386 125.1913 183.5989 01.00269125 25320
0 RADUGA 31
1 23010U 94012A   15126.79649784  .00000105  00000-0  00000+0 0  9996
2 23010 014.2137 024.9836 0002731 080.3918 092.7091 01.00244457 77638
0 ASIASTAR
1 26107U 00016A   15126.97513830 -.00000335  00000-0  10000-3 0  9990
2 26107 000.1145 048.5134 0004597 355.5415 276.5449 01.00272636 55449
0 CHINASAT 10
1 37677U 11026A   15127.42253236 -.00000356  00000-0  10000-3 0  9992
2 37677 000.0055 318.2189 0004575 251.9050 277.4633 01.00272380 14276
0 EUTE 36A (EUTE W4)
1 26369U 00028A   15126.10142413  .00000153  00000-0  10000-3 0  9990
2 26369 000.0707 343.7725 0004587 053.1458 259.3585 01.00272589 54766
0 BEIDOU G3
1 36590U 10024A   15127.42253236 -.00000359  00000-0  00000+0 0  9990
2 36590 001.5217 029.3449 0004447 307.8558 150.4370 01.00270843 18089
0 NSS 806 (INTELSAT 806)
1 25239U 98014A   15127.42633438 -.00000283  00000-0  00000+0 0  9995
2 25239 000.0591 023.7325 0004525 020.1155 287.0896 01.00272100 62977
0 TDRS 9
1 27389U 02011A   15127.13273586 -.00000161  00000-0  10000-3 0  9997
2 27389 003.6579 091.0875 0012530 212.9263 304.8760 01.00392720 49743
0 ASTRA 1E
1 23686U 95055A   15127.49066517  .00000000  00000-0  10000-3 0  9997
2 23686 004.0079 065.6013 0004372 335.6108 024.1774 01.00270202 71412
0 EUTE 16A (EUTE W3C)
1 37836U 11057A   15128.07276119  .00000098  00000-0  00000+0 0  9997
2 37836 000.0684 349.9510 0004527 062.6840 215.1350 01.00272951 13101
0 RADUGA 14
1 14725U 84016A   15126.86751032 -.00000007  00000-0  00000+0 0  9992
2 14725 014.5758 349.0689 0004205 124.8784 126.3194 01.00268014 77377
0 EUTE HOT BIRD 13B (HB 8)
1 29270U 06032A   15127.79155056  .00000082  00000-0  00000+0 0  9994
2 29270 000.0747 330.8405 0004495 048.2178 144.2028 01.00273037 32161
0 OPTUS D3
1 35756U 09044B   15127.60627536 -.00000151  00000-0  00000+0 0  9991
2 35756 000.0571 028.0456 0004457 006.0782 205.2909 01.00272671 20936
0 NILESAT 102
1 26470U 00046B   15127.16560955 -.00000061  00000-0  00000+0 0  9999
2 26470 000.0890 078.4550 0004480 313.9035 244.9570 01.00273532 53931
0 CHINASAT 20A
1 37234U 10064A   15127.67615719 -.00000342  00000-0  00000+0 0  9997
2 37234 000.0961 091.0069 0004214 351.4142 156.2328 01.00269879 16335
0 ABS 1A (KOREASAT 2)
1 23768U 96003A   15126.79703145 -.00000017  00000-0  00000+0 0  9993
2 23768 006.9855 053.5755 0004353 017.9381 146.4860 01.00272219 70702
0 THAICOM 6
1 39500U 14002A   15126.95043273 -.00000125  00000-0  10000-3 0  9995
2 39500 000.0991 118.0058 0004338 344.9765 182.1769 01.00272643  4820
0 AMSC 1
1 23553U 95019A   15128.24839337 -.00000114  00000-0  00000+0 0  9994
2 23553 008.9953 047.2308 0004366 011.3725 153.2923 01.00273212 73504
0 HISPASAT 1E
1 37264U 10070A   15128.14664459 -.00000221  00000-0  00000+0 0  9991
2 37264 000.0647 091.7890 0004257 333.4075 183.2946 01.00271647 15971
0 EUTE 5 WEST A (STELLAT5)
1 27460U 02035A   15127.20192119 -.00000045  00000-0  10000-3 0  9994
2 27460 000.0582 015.3588 0004400 028.0156 249.0671 01.00274216 47043
0 INDOSTAR 1
1 25050U 97071B   15127.91050141 -.00000354  00000-0  00000+0 0  9995
2 25050 008.0981 049.7145 0001078 101.2346 151.9455 01.00224389 64068
0 INMARSAT 3-F1
1 23839U 96020A   15125.66140125  .00000009  00000-0  00000+0 0  9999
2 23839 002.4957 071.1463 0004320 349.6550 105.0121 01.00273428 69908
0 ARABSAT 4B
1 29526U 06051A   15127.09726088  .00000141  00000-0  10000-3 0  9992
2 29526 000.0596 314.7789 0004438 053.9594 276.9374 01.00276236 31187
0 GALAXY 17
1 31307U 07016B   15127.25347304 -.00000178  00000-0  00000+0 0  9998
2 31307 000.0193 331.1796 0004040 081.8003 172.0524 01.00270395 29376
0 MTSAT 1R
1 28622U 05006A   15127.51102743 -.00000284  00000-0  00000+0 0  9994
2 28622 000.1151 087.1175 0004295 315.6605 146.1794 01.00274386 37312
0 EUTE 28A (EB 1)
1 26719U 01011A   15127.28897256  .00000000  00000-0  10000-3 0  9995
2 26719 000.0689 015.8732 0004241 043.2789 298.2236 01.00273582 51871
0 COSMOS 2291
1 23267U 94060A   15128.04929073 -.00000249  00000-0  00000+0 0  9995
2 23267 013.9845 026.3066 0007145 109.6479 073.3194 01.00317252 75536
0 COSMOS 2371
1 26394U 00036A   15126.80154554 -.00000140  00000-0  00000+0 0  9995
2 26394 010.9269 040.9426 0003780 076.2590 114.9891 01.00266975 54328
0 ASTRA 3B
1 36581U 10021A   15128.06831326  .00000132  00000-0  00000+0 0  9998
2 36581 000.0760 034.5104 0004115 022.8141 216.3437 01.00272176 18106
0 GSAT 8
1 37605U 11022A   15127.87258731  .00000080  00000-0  10000-3 0  9996
2 37605 000.0945 095.4479 0004108 203.3143 295.8182 01.00272345 14552
0 EUTE 36B (EUTE W7)
1 36101U 09065A   15126.79619292  .00000152  00000-0  10000-3 0  9993
2 36101 000.0713 346.5782 0004305 061.2908 139.0228 01.00275583 20106
0 JCSAT 13
1 38331U 12023A   15127.12882140  .00000000  00000-0  10000-3 0  9992
2 38331 000.0337 070.3723 0003592 024.7531 299.8510 01.00264904 10883
0 COSMOS 775
1 08357U 75097A   15126.08115616 -.00000081  00000-0  00000+0 0  9993
2 08357 011.3287 319.1437 0009585 072.0796 291.5729 01.00355458 91032
0 GORIZONT 22
1 20953U 90102A   15126.42541058 -.00000291  00000-0  00000+0 0  9997
2 20953 014.7686 013.8677 0003624 211.4455 292.5593 01.00265832 89696
0 RADUGA 1-4
1 25642U 99010A   15127.86027242  .00000134  00000-0  00000+0 0  9992
2 25642 013.1825 040.2029 0004617 153.6163 016.3084 01.00281463 59271
0 RADUGA 30
1 22836U 93062A   15127.23836318  .00000000  00000-0  10000-3 0  9995
2 22836 014.2972 023.7850 0004632 179.9776 179.9824 01.00282150 79065
0 OPTUS D2
1 32252U 07044A   15126.85197348  .00000000  00000-0  10000-3 0  9993
2 32252 000.0220 013.4738 0003589 034.8822 274.7224 01.00266484 27769
0 EUTE 115 WEST A(SATMEX 5
1 25558U 98070A   15127.59573770 -.00000030  00000-0  10000-3 0  9996
2 25558 001.6169 077.6192 0003985 326.8563 280.2015 01.00272648 60341
0 INTELSAT 805
1 25371U 98037A   15127.45085601 -.00000290  00000-0  10000-3 0  9996
2 25371 000.0101 102.5384 0002896 315.8993 273.3402 01.00256503 61862
0 GSAT 10
1 38779U 12051B   15126.84772948 -.00000169  00000-0  00000+0 0  9993
2 38779 000.1138 091.6458 0003990 221.8700 299.0830 01.00273477  9587
0 INMARSAT 3-F5
1 25153U 98006B   15126.66806948  .00000138  00000-0  00000+0 0  9992
2 25153 001.0458 072.3672 0004164 326.8333 090.1568 01.00276455 63228
0 MSAT M1
1 23846U 96022A   15127.51685955 -.00000088  00000-0  00000+0 0  9998
2 23846 006.5039 055.1155 0003865 331.2572 278.1792 01.00272472 69753
0 EUTE 7A (EUTE W3A)
1 28187U 04008A   15128.19610602  .00000043  00000-0  00000+0 0  9996
2 28187 000.0737 018.8279 0003919 049.0024 235.4791 01.00273420 40881
0 SKYNET 4C
1 20776U 90079A   15127.15188892 -.00000034  00000-0  00000+0 0  9992
2 20776 013.3045 024.1895 0003881 011.1008 242.8844 01.00272863 90246
0 ECHOSTAR 2
1 24313U 96055A   15126.31398043 -.00000285  00000-0  00000+0 0  9999
2 24313 005.5835 058.3135 0005863 015.0648 199.5377 01.00302761 68366
0 BSAT-3B
1 37207U 10056B   15127.99175902 -.00000356  00000-0  00000+0 0  9993
2 37207 000.0512 327.1576 0003710 034.7935 330.4607 01.00270413 16583
0 TELSTAR 3D R/B(PAM-D)
1 15837U 85048H   15127.33111811  .00001318  00000-0  28043-2 0  9996
2 15837 025.8547 342.0711 7236924 073.2682 349.5498 02.26789179191718
0 SKYNET 4E
1 25639U 99009B   15121.96228957  .00000027  00000-0  10000-3 0  9993
2 25639 009.3032 035.0080 0004091 017.9996 159.1644 01.00276569 59274
0 DIRECTV 7S
1 28238U 04016A   15126.44621212 -.00000002  00000-0  00000+0 0  9993
2 28238 000.0495 057.2426 0003911 345.2984 223.0381 01.00273904 40377
0 GSTAR 1
1 15677U 85035A   15126.57068353 -.00000108  00000-0  00000+0 0  9998
2 15677 014.2776 025.8519 0003823 005.5685 292.8080 01.00272603 84529
0 SL-6 R/B(2)
1 22324U 93006D   15126.12654637 -.00000504  00000-0  00000+0 0  9999
2 22324 067.9214 043.2859 6047489 187.3112 350.9723 02.03725361165725
0 AMAZONAS 2
1 35942U 09054A   15127.45582743 -.00000287  00000-0  00000+0 0  9992
2 35942 000.0731 103.5894 0003565 315.5823 268.9044 01.00269430 20507
0 MTSAT 2
1 28937U 06004A   15127.61746267 -.00000247  00000-0  00000+0 0  9997
2 28937 000.0091 340.8408 0003590 063.4942 188.0958 01.00269849 33704
0 INTELSAT 903
1 27403U 02016A   15128.15386624 -.00000244  00000-0  00000+0 0  9997
2 27403 000.0135 323.1362 0003659 083.4664 199.9635 01.00271512 47980
0 AMC-6 (GE-6)
1 26580U 00067A   15128.20480083 -.00000265  00000-0  10000-3 0  9994
2 26580 000.0436 033.3731 0003568 351.4741 202.6080 01.00270546 53295
0 AMC-9 (GE-12)
1 27820U 03024A   15126.49543868 -.00000218  00000-0  00000+0 0  9991
2 27820 000.0361 019.9447 0003621 022.7138 276.7418 01.00271439 43627
0 RADUGA 1-7
1 28194U 04010A   15126.65865766  .00000096  00000-0  00000+0 0  9997
2 28194 008.4912 054.0598 0003852 113.8902 309.7782 01.00274983 40692
0 HELLAS-SAT 2
1 27811U 03020A   15126.79627677  .00000149  00000-0  00000+0 0  9993
2 27811 000.0092 324.8491 0003869 074.2927 150.8408 01.00275363 43673
0 COSMOS 2172
1 21789U 91079A   15126.14298204 -.00000041  00000-0  00000+0 0  9993
2 21789 014.7193 017.2800 0002209 249.7690 006.8083 01.00250608 90985
0 CHINASAT 22A
1 29398U 06038A   15126.96758786 -.00000317  00000-0  00000+0 0  9990
2 29398 004.4129 062.9611 0003469 041.5923 209.7506 01.00269684 31711
0 SYRACUSE 3B
1 29273U 06033B   15124.80424344 -.00000045  00000-0  10000-3 0  9991
2 29273 000.0092 336.5210 0003699 033.0682 137.1152 01.00273188 32022
0 INTELSAT 8 (PAS 8)
1 25522U 98065A   15126.72206067 -.00000033  00000-0  00000+0 0  9995
2 25522 000.0021 243.4869 0003715 159.5708 250.1504 01.00273522 60441
0 NILESAT 201
1 36830U 10037A   15127.16560955 -.00000061  00000-0  10000-3 0  9996
2 36830 000.0719 136.0682 0003727 285.0845 216.1886 01.00273714 17584
0 RASCOM QAF 1R
1 36831U 10037B   15127.79130662  .00000014  00000-0  10000-3 0  9991
2 36831 000.0066 323.1614 0003768 078.7830 111.1465 01.00274334 17597
0 DIRECTV 8
1 28659U 05019A   15128.09121582 -.00000121  00000-0  00000+0 0  9994
2 28659 000.0181 345.2241 0003579 054.9113 117.4521 01.00271806 36498
0 ECHOSTAR 8
1 27501U 02039A   15127.29393594 -.00000246  00000-0  10000-3 0  9996
2 27501 000.0141 275.3453 0003598 126.9930 211.4158 01.00272173 46574
0 ASTRA 1F
1 23842U 96021A   15127.79234334  .00000134  00000-0  00000+0 0  9995
2 23842 000.0410 343.3741 0003394 066.3859 145.2863 01.00269209 69796
0 TURKSAT 3A
1 33056U 08030B   15127.94044466  .00000141  00000-0  00000+0 0  9996
2 33056 000.0614 117.4152 0003596 290.7408 197.8553 01.00272596 25382
0 SUPERBIRD 4
1 26095U 00012A   15127.37666145  .00000000  00000-0  10000-3 0  9993
2 26095 000.0354 127.6324 0003384 326.7120 068.1377 01.00269375 55746
0 SKYNET 5A
1 30794U 07007B   15126.79545350  .00000039  00000-0  00000+0 0  9991
2 30794 000.0746 003.9037 0003773 053.7912 099.0306 01.00275251 29967
0 DIRECTV 5 (TEMPO 1)
1 27426U 02023A   15126.56249582 -.00000059  00000-0  10000-3 0  9993
2 27426 000.0049 028.9646 0003617 015.9987 271.5214 01.00273001 47611
0 SKYNET 5D
1 39034U 12075A   15126.79664267  .00000096  00000-0  10000-3 0  9995
2 39034 000.0727 345.7971 0003590 055.5699 162.4854 01.00272621  8817
0 EUTE KA SAT 9A (KA SAT)
1 37258U 10069A   15128.11968292  .00000057  00000-0  10000-3 0  9992
2 37258 000.0237 308.7048 0003603 139.3538 189.7025 01.00273126 16127
0 INTELSAT 907
1 27683U 03007A   15127.13785157 -.00000206  00000-0  00000+0 0  9997
2 27683 000.0373 031.7172 0003505 010.0068 205.0815 01.00271653 44712
0 OPTUS B3
1 23227U 94055A   15127.54646093 -.00000081  00000-0  00000+0 0  9991
2 23227 006.1258 056.3326 0003620 338.7627 190.8979 01.00273410 75746
0 TDRS 6
1 22314U 93003B   15128.20450161 -.00000290  00000-0  00000+0 0  9994
2 22314 013.1674 032.7887 0003989 328.8559 251.6813 01.00279054 81698
0 HORIZONS 2
1 32388U 07063B   15126.92844935 -.00000186  00000-0  10000-3 0  9999
2 32388 000.0077 298.2177 0003557 109.4956 235.8515 01.00272564 27173
0 COSMOS 1961
1 19344U 88066A   15126.01254935 -.00000098  00000-0  00000+0 0  9990
2 19344 014.8261 005.9315 0004338 075.8563 219.7726 01.00284483 98348
0 XM-1
1 26761U 01018A   15127.41521112 -.00000022  00000-0  10000-3 0  9994
2 26761 000.1027 255.5787 0003389 331.6299 031.9836 01.00270768 51332
0 ASTRA 1G
1 25071U 97076A   15126.92237620  .00000047  00000-0  00000+0 0  9990
2 25071 000.7561 079.2536 0003555 322.1847 214.9081 01.00273356 63835
0 COSMOS 2054
1 20391U 89101A   15128.13491690 -.00000178  00000-0  00000+0 0  9990
2 20391 014.8100 010.7779 0002953 106.0136 137.5982 01.00264404 93174
0 COSMOS 1366
1 13177U 82044A   15126.72008425 -.00000045  00000-0  00000+0 0  9999
2 13177 015.4239 342.1140 0003567 049.0646 160.1108 01.00273901 92887
0 SKYNET 5B
1 32294U 07056B   15125.83879157  .00000138  00000-0  00000+0 0  9991
2 32294 000.0667 013.0721 0003576 030.5485 146.0813 01.00274316 27502
0 NIMIQ 4
1 33373U 08044A   15127.27718432 -.00000224  00000-0  00000+0 0  9993
2 33373 000.0126 359.2228 0003366 020.0497 223.3334 01.00271173 24199
0 INSAT 4B
1 30793U 07007A   15125.26227515 -.00000260  00000-0  00000+0 0  9998
2 30793 000.0585 088.6048 0003485 263.8968 058.2684 01.00273157 29862
0 ARABSAT 5A
1 36745U 10032B   15128.19520318  .00000148  00000-0  00000+0 0  9999
2 36745 000.0573 345.8792 0003624 064.9751 275.6501 01.00275357 17944
0 GALAXY 18
1 32951U 08024A   15127.48185461  .00000000  00000-0  10000-3 0  9991
2 32951 000.0008 234.9480 0003326 171.6609 228.8838 01.00271544 25419
0 ASTRA 2B
1 26494U 00054A   15128.19520318  .00000149  00000-0  00000+0 0  9993
2 26494 000.6426 079.0288 0003494 331.6203 276.6908 01.00274129 53548
0 GORIZONT 6
1 13624U 82103A   15127.14707097  .00000078  00000-0  00000+0 0  9995
2 13624 014.2607 342.4298 0004974 165.7924 319.7152 01.00296596 80237
0 YAMAL 402
1 39022U 12070A   15126.87208801  .00000082  00000-0  10000-3 0  9999
2 39022 000.0060 325.0220 0003455 110.5744 157.6669 01.00274099  8894
0 INTELSAT 906
1 27513U 02041A   15127.79286933  .00000009  00000-0  00000+0 0  9996
2 27513 000.0495 063.2197 0003382 338.5164 173.1649 01.00273035 46330
0 RADUGA 1M-2
1 36358U 10002A   15126.97262394 -.00000187  00000-0  10000-3 0  9996
2 36358 000.0068 262.5532 0003300 151.6895 245.4230 01.00271835 19307
0 EUTE 8 WEST C (HB 6)
1 27499U 02038A   15128.08775255 -.00000067  00000-0  00000+0 0  9993
2 27499 000.0480 347.8890 0003448 070.7554 191.0247 01.00274138 46528
0 AMOS 2
1 28132U 03059A   15127.79114654 -.00000039  00000-0  00000+0 0  9998
2 28132 000.0769 099.8598 0003255 280.1273 126.1074 01.00271836 41695
0 INTELSAT 902
1 26900U 01039A   15126.94559831  .00000029  00000-0  00000+0 0  9999
2 26900 000.0047 337.3274 0003365 072.1762 217.3939 01.00273590 50085
0 SL-12 R/B(2)
1 20266U 89081D   15127.14046701 -.00000251  00000-0  00000+0 0  9999
2 20266 014.6731 009.4357 0025383 020.0058 204.6713 01.00604885 78509
0 ANIK F1-R
1 28868U 05036A   15127.62863027 -.00000079  00000-0  00000+0 0  9992
2 28868 000.0527 071.0071 0003283 316.5997 316.5570 01.00272554 35450
0 INSAT 4CR
1 32050U 07037A   15126.95194081 -.00000081  00000-0  00000+0 0  9998
2 32050 000.0288 261.8395 0003358 035.7958 343.5509 01.00273871 28143
0 ASTRA 1L
1 31306U 07016A   15127.09710080  .00000117  00000-0  00000+0 0  9996
2 31306 000.0564 309.4555 0003440 036.4443 292.8949 01.00275236 29343
0 EUTE 9A (HB 7A)
1 28946U 06007B   15126.99937872  .00000059  00000-0  10000-3 0  9999
2 28946 000.0657 077.3104 0003433 319.9732 196.0570 01.00275139 33606
0 OPTUS D1
1 29495U 06043B   15127.61266088 -.00000115  00000-0  10000-3 0  9997
2 29495 000.0537 056.8101 0003203 336.6531 212.2407 01.00271974 31443
0 ASTRA 2C
1 26853U 01025A   15127.76286528  .00000145  00000-0  00000+0 0  9991
2 26853 000.0492 310.5804 0003273 056.2711 161.2452 01.00273091 50918
0 INTELSAT 9 (PAS 9)
1 26451U 00043A   15127.30087103 -.00000273  00000-0  10000-3 0  9990
2 26451 002.0094 075.1856 0003152 324.7208 250.1474 01.00271317 54143
0 GALAXY 25 (TELSTAR 5)
1 24812U 97026A   15127.39714617 -.00000167  00000-0  00000+0 0  9999
2 24812 000.0601 079.4185 0003202 321.8994 233.4972 01.00272093 65659
0 GALAXY 23 (TELSTAR 13)
1 27854U 03034A   15127.39994988  .00000009  00000-0  00000+0 0  9999
2 27854 000.0115 316.7331 0003295 095.7614 195.4349 01.00273493 42932
0 DIRECTV 9S
1 29494U 06043A   15127.43903306 -.00000118  00000-0  00000+0 0  9995
2 29494 000.0235 153.2425 0003206 241.5120 247.1710 01.00272167 31404
0 GALAXY 19
1 33376U 08045A   15128.12637667 -.00000145  00000-0  00000+0 0  9994
2 33376 000.0009 224.9511 0003211 178.6780 130.5219 01.00272427 24205
0 SKYNET 4F
1 26695U 01005B   15128.15145949 -.00000248  00000-0  10000-3 0  9998
2 26695 007.9009 042.5385 0003048 348.9472 214.6736 01.00269879 52192
0 INTELSAT 904
1 27380U 02007A   15126.92237500  .00000045  00000-0  10000-3 0  9995
2 27380 000.0515 055.3370 0003270 331.3688 229.8122 01.00273500 48398
0 IUS R/B(2)
1 19913U 89021D   15127.28887462 -.00000281  00000-0  00000+0 0  9995
2 19913 013.6952 354.5383 0025498 093.2921 192.3417 01.00607965 84818
0 ABS 3 (AGILA 2)
1 24901U 97042A   15127.09655956 -.00000031  00000-0  00000+0 0  9993
2 24901 003.4550 068.2262 0003176 331.8819 216.2779 01.00272259 64834
0 GALAXY 16
1 29236U 06023A   15128.09126155 -.00000132  00000-0  10000-3 0  9990
2 29236 000.0064 193.5870 0003129 209.9417 115.9292 01.00271754 32577
0 ASC 1
1 15994U 85076C   15126.64068270  .00000027  00000-0  00000+0 0  9990
2 15994 014.7146 020.5569 0003322 343.8322 322.3170 01.00275036 77292
0 INMARSAT 4-F1
1 28628U 05009A   15127.44063223 -.00000264  00000-0  10000-3 0  9997
2 28628 002.7601 001.1906 0003073 045.6301 120.2729 01.00271472 36986
0 EUTE 70B
1 39020U 12069A   15127.81822870 -.00000048  00000-0  00000+0 0  9996
2 39020 000.0633 333.8600 0003107 075.3698 181.1720 01.00272011  8912
0 MEASAT 3
1 29648U 06056A   15128.05420574 -.00000247  00000-0  00000+0 0  9993
